"text","tweet_id","created_at","Language","Week"
"$AVAGE MATTE 💋 shop @Dior https://t.co/qyjOUcbPLf",1559296262356312060,"2022-08-15T21:49:33","en","34"
"Guess who emblazoned the cover of @cosmokorea's September issue? @Dior's Dior Beauty ambassador @offclASTRO's Eunwoo took himself to the camera to signal the start of the autumn season. 💛 #EUNWOO #DiorBeauty https://t.co/t02RnH9K0G",1559343344739704830,"2022-08-16T00:56:39","en","34"
"JISOO x @Dior Beauty for Marie Claire September 2022 issue

 https://t.co/nzKNdT0bc1",1559406787266129920,"2022-08-16T05:08:45","en","34"
"[IG]  220816 sooyaaa___ post update!

"" @.Diorbeauty @.marieclairekorea""

🔗https://t.co/OIbDmHm8ed

JISOO x @Dior 
 #JISOO #지수 @BLACKPINK  (1) https://t.co/FuSeOZn9TZ",1559484729430138880,"2022-08-16T10:18:27","en","34"
"[OFFICIAL] oohsehun Instagram Update - #SEHUN

""#Dior #DiorWinter22 @Dior @.MrKimJones""

🔗 https://t.co/IlrLlixxw4

#EXO #엑소 #세훈 @weareoneEXO https://t.co/ebIvBzT11L",1559478645726527490,"2022-08-16T09:54:17","en","34"
"220816 weareoneEXO weibo.
https://t.co/rDR5U0W693
#엑소 #EXO #세훈 #SEHUN #世勋 #セフン @weareoneEXO   #SEHUNxDIORMen #DiorGlobalAmbassadorSEHUN #DiorHouseFriendSehun @Dior https://t.co/xpGr00wbMj",1559423305379065860,"2022-08-16T06:14:23","en","34"
"220816 훈스타그램

#Dior #DiorWinter22 @Dior @ MrKimJones

🔗https://t.co/uCm0k6M6SP

#SEHUN #세훈 #吴世勋 #EXO #엑소 @weareoneEXO https://t.co/WV5jhZLdra",1559480443589734400,"2022-08-16T10:01:26","en","34"
"220816 🗞🗞🗞
ㅇㅇㅇ·엑소 세훈의 우아함[화보] (출처 : 스포츠경향 | 네이버 TV연예) https://t.co/NlLGDnOSFZ

#엑소 #EXO #세훈 #SEHUN #世勋 #セフン @weareoneEXO   #SEHUNxDIORMen #DiorGlobalAmbassadorSEHUN #DiorHouseFriendSehun @Dior https://t.co/jqqBe8He18",1559335989511827460,"2022-08-16T00:27:25","en","34"
"Cha Eunwoo IG Stories
(20220816)

Please like &amp; share
🔗https://t.co/x1RO3ULNYT

#ChaEunWoo #차은우 #チャウヌ #车银优 #ชาอึนอู #ASTRO #Dior #COSMOCOVER @Dior https://t.co/Z5CQ4AKsTL",1559436361404256260,"2022-08-16T07:06:16","en","34"
"Another day, another surprise, another evidence where as you all know @Dior always spoils me in the most amazingly satisfactory way. Can you imagine how pleased I am with all these beautiful and adorable adornments? And all of them are filled with pink which is certainly my https://t.co/8A111YYxPy",1559519988150849540,"2022-08-16T12:38:34","en","34"
"Dior Beauty ·˚ ༘ Guess who became the cover of Marie Claire Korea September 2022 issue? 저예요! Came with with a self-portrait that breaks the boundaries alongside the magnificent work of art by @Dior Beauty. ♥️💄 https://t.co/ibLj7AfBtK",1559540253559427070,"2022-08-16T13:59:05","en","34"
"Sehun wearing the reinterpretation of the iconic Dior 'Bar' jacket and the jacket inspired by a Dior's 1953 embroidered dress 💗 #DiorWinter22 #Dior @Dior
#DiorGlobalAmbassadorSEHUN https://t.co/0aXnVEFJsP",1559463708455206910,"2022-08-16T08:54:56","en","34"
"Marie Claire Korea (@marieclairekr) pinned #JISOO's covers on their Instagram profile.

#디올뷰티 #디올 #마리끌레르 
JISOO COVERS MARIE CLAIRE 
#JISOOxDiorBeauty @Dior https://t.co/nk6zibz9Zl",1559416990170697730,"2022-08-16T05:49:17","en","34"
"wait @NICKIMINAJ been posting in a lot @Dior  👀!!!! https://t.co/rFB6kJY6BT",1559396081800286210,"2022-08-16T04:26:12","en","34"
"Am I the only one waiting for a photo of Eunwoo &amp; Jisoo together since they’re both Dior Beauty ambassadors?🫣
I mean just LOOK AT THEM🧎🏻‍♀️

@Dior, 
When?

#CHAEUNWOOxDiorBeauty #JISOOxDiorBeauty https://t.co/jGUgj02BNE",1559542636889128960,"2022-08-16T14:08:34","en","34"
"OMG JISOO 

#JISOO @Dior https://t.co/eYXsWKMvJm",1559405169263095810,"2022-08-16T05:02:19","en","34"
"THIS #SEHUN 😌✨💫

#DiorWinter22 #세훈 #오세훈 #OHSEHUN #Dior @Dior @ELLE_KOREA https://t.co/UwHDFh98FH",1559418902500687870,"2022-08-16T05:56:53","en","34"
"How does he do it every single time?
Each magazine pictorial is EPIC!!
The visuals game too strong.
His gaze.
his celebrity aura 🤌♥️
CHA EUNWOO ON COSMOCOVER
#차은우_DiorBeauty_CosmoCover
#차은우 #Dior #DiorBeauty #디올뷰티 @Dior  #DiorMen @cosmokorea #코스모폴리탄 #코스모커버 https://t.co/r9dNELNQPG https://t.co/MoxxIQgVPQ",1559440168717012990,"2022-08-16T07:21:23","en","34"
"#SEHUN with @Dior Winter 2022 Collection as the cover of @ELLE_KOREA September 2022 Issue! https://t.co/5kwtnrGE0W",1559382040234995710,"2022-08-16T03:30:24","en","34"
"در نگاهم تو فقط منظره دلخواهی 🧡
#SEHUN 
#DiorWinter22 #세훈 #SEHUN #오세훈 #OHSEHUN #Dior @Dior https://t.co/6HiByEdPIP",1559469022118383620,"2022-08-16T09:16:03","en","34"
"Stylist Hyejin Instagram Stories

#DiorWinter22 #SEHUN @Dior #EXO @weareoneEXO https://t.co/zrqHuSIfcv",1559446376974405630,"2022-08-16T07:46:04","en","34"
"SEHUN Instagram Update 

🔗https://t.co/1HUujAMA5d

""#Dior #DiorWinter22 @Dior @.MrKimJones""

#SEHUN #EXO #엑소 @weareoneEXO https://t.co/N0TG2sfk1K",1559484105238188030,"2022-08-16T10:15:59","en","34"
"Dripping in @Dior 
@DiorInu is the drippiest inu 👑 https://t.co/RAZvnXJj5c",1559355769602064380,"2022-08-16T01:46:01","en","34"
"Today is my birthday! I can’t believe I’m 25. I am so grateful for how strong and healthy I have become in the last year. I decided to get fancy to celebrate! My dress is @gucci. My bag is @Prada. My shoes are @BadgleyMischka. My lipstick is @Dior. I finally feel like a lady! 💖 https://t.co/I0ks7kmWgT",1559645625070780420,"2022-08-16T20:57:48","en","34"
"Swear to God I’m a Get Rich B4 the 💥 Jam! 🛬🇲🇽🗣
•
•
Go stream R.I.P. Hamilton 😷 off the Kr8yZ mixtape Now link below 
https://t.co/0ZCJC8qINo
•
•
Outfit by @dior https://t.co/5lu203f7lG",1559565061642936320,"2022-08-16T15:37:40","en","34"
"امروز سهون و زین داشتم دیگه چی میخوام ؟؟؟ زین بعد از چند سال آهنگ night changes خوند و همینطور آپدیت هون :) ♡⁩
#SEHUNxDIORMen
#ZaynMalik
@Dior
I vote for #ExoKPop at the #KCAMexico 
#EXO @weareoneEXO https://t.co/wJHBKPXyJA",1559641976374542340,"2022-08-16T20:43:18","en","34"
"Administrator required with @Dior in #London

Info/Apply: https://t.co/gsfnh11Aca

#AdminJobs #LondonJobs https://t.co/jBCqAC4XhY",1559563250223747070,"2022-08-16T15:30:28","en","34"
"Mr Books wears @Dior Fahrenheit and smells… https://t.co/caSQjylaIA https://t.co/bbcd1HTILd",1559499404276633600,"2022-08-16T11:16:46","en","34"
"“September sensation” you got that right!!! #DiorWinter22 #Dior @Dior https://t.co/0WfjnT5Nlx",1559332841372147710,"2022-08-16T00:14:55","en","34"
"#SEHUN being @Dior’s favorite https://t.co/jIwqFbyb7s",1559336802045001730,"2022-08-16T00:30:39","en","34"
"Our best @dior global ambassador #SEHUNxDIOR #SEHUNxDIORMen #SEHUN #Dior #EXO @weareoneEXO https://t.co/TwYjY9Bl2G",1559475491341406210,"2022-08-16T09:41:45","en","34"
"[IG]  220816 sooyaaa___ post update!

"" @.Diorbeauty @.marieclairekorea""

🔗https://t.co/ayIhFPT3iG

JISOO x @Dior 
 #JISOO #지수 @BLACKPINK https://t.co/PBr5aMfMzU",1559525721738924030,"2022-08-16T13:01:21","en","34"
"I’m so in love with this man I can’t! #DiorWinter22 #Dior @Dior https://t.co/bpDIAJKuAE",1559332094576295940,"2022-08-16T00:11:56","en","34"
"Vibes nya Oh Sehun di sini insane &gt;&lt;.

#Ellecoverstar #SEHUN 

#세훈 
#엑소 #EXO #weareoneEXO
#디올 #Dior @Dior 
#Elle #Ellekorea @ELLE_KOREA https://t.co/sUETepL9Z8",1559441368300531710,"2022-08-16T07:26:09","en","34"
"JISOO x @Dior Beauty x Marie Claire Korea September 2022 💄❤💯

#BLACKPINK #JISOO #블랙핑크지수 #지수 @BLACKPINK https://t.co/bO9DgEJ5Yd",1559410241946923010,"2022-08-16T05:22:28","en","34"
"อมกกก พ่อซุปเปอร์โมเดลของนุ หล่อมากก🥺💖🫶🏻 #엑소 #EXO #세훈 #SEHUN #世勋 #セフン @weareoneEXO   #SEHUNxDIORMen #DiorGlobalAmbassadorSEHUN #DiorHouseFriendSehun @Dior https://t.co/aDtr4VFspI",1559340829432373250,"2022-08-16T00:46:39","en","34"
"#RT @WWEXOL: [OFFICIAL] oohsehun Instagram Update - #SEHUN

""#Dior #DiorWinter22 @Dior @.MrKimJones""

🔗 https://t.co/YPQZOgfK7w

#EXO #엑소 #세훈 @weareoneEXO https://t.co/cplp4r5QOz",1559480153255944190,"2022-08-16T10:00:16","en","34"
"These looks on #SEHUN is on 🔥 he’s looking better every day 😍 

#EXO @weareoneEXO @ELLE_KOREA @Dior https://t.co/SKzOHUN4WH",1559408086213074940,"2022-08-16T05:13:54","en","34"
"DIOR PRESENTS THE DIOR JARDIN CAPSULE

#DiorWinter22 #Dior @Dior https://t.co/VQcvbu1Etw",1559508244241850370,"2022-08-16T11:51:54","en","34"
"J’adore Dior @Dior 💋💄❤️ https://t.co/E9QsPDnee2",1559689062289735680,"2022-08-16T23:50:24","en","34"
"Prettiest bunny 😍

🔗 https://t.co/Ry95z2rP5V

JISOO x @Dior 
#JISOO #지수 @BLACKPINK  https://t.co/Ue1gscJBCO",1559484966475481090,"2022-08-16T10:19:24","en","34"
"Everything about Sehun speaks perfection ✨
#SEHUN #OHSEHUN #Sehun #EXO #Dior #세훈 #오세훈 @Dior 
@ELLE_KOREA
#DiorGlobalAmbassadorSEHUN
https://t.co/DlYhYef8hQ",1559501894715904000,"2022-08-16T11:26:40","en","34"
"my bestie @Dior 🥲 https://t.co/rGnMeAS7Jg",1559406622669414400,"2022-08-16T05:08:05","en","34"
"🫧🫧🫧 OH SEHUN 🫧🫧🫧

#SEHUN #DiorWinter22 @Dior https://t.co/HqATwoD329",1559421096851562500,"2022-08-16T06:05:36","en","34"
"#ChaEunWoo #차은우 #LeeDongMin #이동민 #Dior @Dior

♡♡♡♡♡

https://t.co/uiNloG2EHn

https://t.co/TNTzkRJATa https://t.co/UJecbkcbjc https://t.co/ZxRuGwoSYd",1559340374912421890,"2022-08-16T00:44:51","en","34"
"#JISOO FOR @Dior and @marieclaire 
❤️🌹🖤 https://t.co/R3cGLcsiMQ",1559439348658888700,"2022-08-16T07:18:08","en","34"
"🥰❤️‍🔥
#DiorWinter22 #세훈 #SEHUN 
#오세훈 #OHSEHUN #Dior #ElleKorea @Dior @weareoneEXO https://t.co/dkelmA8xEm",1559421775972569090,"2022-08-16T06:08:18","en","34"
"perfect!!! 🧡🧡 OH SEHUN ❤️‍🔥🔥
#DiorWinter22 #세훈 #SEHUN 
#오세훈 #OHSEHUN #Dior #ElleKorea @Dior @weareoneEXO https://t.co/nMwnzrurt0 https://t.co/NMasT58m13",1559412004711972860,"2022-08-16T05:29:29","en","34"
"#블랙핑크 #지수
@BLACKPINK @Dior https://t.co/u7ixpc5NAL",1559407561425559550,"2022-08-16T05:11:49","en","34"
"OH SEHUN OMYGOD
#DiorGlobalAmbassadorSEHUN #DiorWinter22 #세훈 #오세훈 #OHSEHUN 
@Dior https://t.co/6udiyaPB5t",1559365874934460420,"2022-08-16T02:26:10","en","34"
"#Ellecoverstar #SEHUN 

#세훈 
#엑소 #EXO #weareoneEXO
#디올 #Dior @Dior 
#Elle #Ellekorea @ELLE_KOREA https://t.co/BsVQIU0Nxb https://t.co/tc33ZjhxAt",1559413390052716540,"2022-08-16T05:34:59","en","34"
"Handsome 😻
#Ellecoverstar #SEHUN 

#세훈 
#엑소 #EXO #weareoneEXO
#디올 #Dior @Dior 
#Elle #Ellekorea @ELLE_KOREA https://t.co/gUnEQBU0uK",1559415439750746110,"2022-08-16T05:43:08","en","34"
"#Ellecoverstar #SEHUN 

#세훈 
#엑소 #EXO #weareoneEXO
#디올 #Dior @Dior 
#Elle #Ellekorea @ELLE_KOREA https://t.co/6D8mY5zizq",1559679515651198980,"2022-08-16T23:12:28","en","34"
"#JISOO  WITH #DiorBeauty 
@Dior @BLACKPINK https://t.co/73q2J9j8zC",1559446315607937020,"2022-08-16T07:45:49","en","34"
"Elle Korea YouTube Header Update with #SEHUN 👍

#DiorWinter22 #Dior #세훈 #SEHUN #오세훈 #OHSEHUN @Dior https://t.co/457Coa13da",1559836901049217020,"2022-08-17T09:37:52","en","34"
"sehun landed among top3 influencers of pfw .despite not a single attendence to show , a sole of insta post invitations to dior's fashion show generated $3.1M of EMV !!!!💅
#SEHUN @Dior https://t.co/SATqizva43",1559888235744075780,"2022-08-17T13:01:51","en","34"
"Cosmopolitan Korea IG has 📌pinned its posts on #ChaEunwoo covers for September issue to top of the page

Please Like, Bookmark, Comment &amp; Share
🖇️https://t.co/7KC1fQDiUe
🖇️https://t.co/XxKDjYTGgm
🖇️https://t.co/NetdTigsti

#차은우 #Dior #DiorBeauty #디올뷰티 @Dior #DiorMen https://t.co/ZYxWRAWUKQ",1559732064018366460,"2022-08-17T02:41:17","en","34"
"220817 lofficielph Instagram: Sehun x #Dior Cactus Jack Summer 2022 Collection

https://t.co/GMUHHarVrl 

Like ➡️ Leave positive comments about Sehun

#CactusJackDior #DiorSummer22 @Dior @trvisXX https://t.co/F9vhVPPErg",1559838133448892420,"2022-08-17T09:42:46","en","34"
"JISOO in @Dior sleeveless cropped top and high sock for ‘Pink Venom’ D-1 Poster

PINK VENOM D-1
#1DayToPINKVENOM #PINKVENOM @BLACKPINK https://t.co/EZi2jdN8J1",1559927626487459840,"2022-08-17T15:38:22","en","34"
"Don't let anyone
ever break your
soul 😍🥰😙❤️

@Dior #ThankYouDior #JusticeForJohnnyDepp #JohnnyDeppRises #JohnnyDeppWillWinAgain #Savvyy https://t.co/hCjExNdeMO",1559797772387229700,"2022-08-17T07:02:23","en","34"
"最高級のヒーロー
#travisscott #dior #nike
@trvisXX @Dior @Nike https://t.co/ESngZTxdZw",1559903351055486980,"2022-08-17T14:01:55","en","34"
"❤️ Natalie Portman graces the cover of @rivieramagoc. Hot on the heels of a major Marvel moment and a new Rouge Dior Forever campaign, #DiorBeauty @Dior Ambassador #NataliePortman is stronger than ever. ❤️⁠ @MarvelStudios @thorofficial - Read: https://t.co/gdM1WPKhyW
⁠ https://t.co/DWNlzERrmz",1559745418929442820,"2022-08-17T03:34:21","en","34"
"How stunning are these @Dior couture Spring 2022 looks! Love the combination of intricate embellishment with simple, monochromatic silhouettes.

Explore the collection here: https://t.co/gIVMhjySzq

#dior #embellishment #couture https://t.co/nRBGwUVjye",1559873254306758660,"2022-08-17T12:02:19","en","34"
"1. This is not Dior silhouette, this is Chinese Mamianqun. Well-preserved Ming and Qing Mamianqun can be seen in many museum collections. As Chinese, I ask @Dior to respect my culture and STOP #culturalappropriation 
#文化掠夺 https://t.co/ZyUbtYnnAI",1559750026695364610,"2022-08-17T03:52:39","en","34"
"If you adore her, Dior her ✨                       @Dior https://t.co/9HXZZWPvXb",1559932148605263870,"2022-08-17T15:56:21","en","34"
"his power ✨😌

#세훈 #SEHUN #엑소세훈
#DiorSummer23 #Dior @Dior https://t.co/5gVUqJAWS4 https://t.co/eWg1ALNMTp",1559806484279693310,"2022-08-17T07:37","en","34"
"Kim Jones imagined a winter morning in Paris, on the famous Pont Alexandre III. This Winter 2022 collection is a symbol of the past, present and future of the house of Dior 

Grab your copy to see more collection:
https://t.co/KrLj6Txprw 

@Dior #Dior #KimJones #Winter2022 https://t.co/sRuDq3DsB0",1559842540458840060,"2022-08-17T10:00:16","en","34"
"Cdi-pa is sign/label/indication of @Dior STOCKS
Cdi-pa.eth 
I have some sort of vision how it could be used but i will leave it up to others 🤝 (DAO investing into DIOR STOCKS by crypto?)
#ens #eth https://t.co/vWXOBL5Tv4",1559823134953541630,"2022-08-17T08:43:10","en","34"
"The Duchess attending Prince Albert and Princess Charlene back in July 2011.
Wear @Dior head to toe  except for the hat which is @philiptreacy https://t.co/yiHcLceHd0",1559725725241974780,"2022-08-17T02:16:05","en","34"
"#ThrowingItBack to October 2018, The Duchess wearing this #look to the wedding reception of Princess Eugenie and Jack Brooksbank. @Dior and @LouboutinWorld, #dior #weddingreception #royalwedding #Windsor #Louboutin #partytime #Royals #OOTD #LOTD #Flashback https://t.co/XLHMXWI1mB",1559753036435791870,"2022-08-17T04:04:37","en","34"
"Presenting @marieclairekr's September cover star: @BLACKPINK's Jisoo wearing @Dior's Dior Beauty. And the band's ""Pink Venom"" drops on Friday! 🖤💓 #JISOO #BLACKPINK https://t.co/ICX9zJmR3z",1560169742635511810,"2022-08-18T07:40:27","en","34"
"not only did sehun get a september issue (most important in fashion) but he got it with one of the biggest fashion magazines (top3) 🫧 FASHION INDUSTRY PICK SEHUN #DiorWinter22 @Dior https://t.co/CpQKkRSxKe",1560269883778416640,"2022-08-18T14:18:23","en","34"
"How Kim Jones engineers hype at @Dior Men: https://t.co/95AOvtNfMA https://t.co/06qhAZkHtM",1560237383634882560,"2022-08-18T12:09:14","en","34"
"THIS IS SO UGLY @Dior https://t.co/w68MDQjESO",1560243752639373310,"2022-08-18T12:34:33","en","34"
"Shop For Sauvage by @Dior Sale Up To 30% OFF!

https://t.co/Jgbnblfh2q

#beautyliv #beautylivcom #beauty #dior #christiandior #diorperfume #diorfragrance #chdior #sauvage #sauvagedior #fragranceofmen #fragranceoftheday #perfumeformen #onlineshop https://t.co/LaZxIxsujQ",1560177957045473280,"2022-08-18T08:13:06","en","34"
"Flowers from @Cartier and @Dior to Jisoo 💐 https://t.co/tk9jiZJrcD",1560557382543224830,"2022-08-19T09:20:48","en","34"
"220819 anyeong_floor (Features Director - @ELLE_KOREA) IG Story: #SEHUN x Elle Korea ft. #Dior 

https://t.co/sIE4u1RLj2 

Like the story ➡️ Share

#DiorWinter22 #세훈 #SEHUN #오세훈 #OHSEHUN @Dior https://t.co/6PTZqd70Nj",1560524453653557250,"2022-08-19T07:09:57","en","34"
"world star jisoo wrapped in @Dior and dripping in @Cartier for the global press conference https://t.co/Tr700z8Ji5",1560446883989901310,"2022-08-19T02:01:43","en","34"
"an instagram story from o0o_v (@Dior PR)..

the crowd when Cha Eunwoo came in The Hyundai Seoul Dior Store today..

https://t.co/mISpeINVIs

CHA EUNWOO PRINCE OF DIOR
#차은우_FOR_DIOR

220819 @offclASTRO
#ChaEunWoo | #차은우 https://t.co/6cMQ5CYFjt",1560494569925488640,"2022-08-19T05:11:12","en","34"
"""Cha Eun Woo has really good manners towards his fans,
He took a pose (*'▽'*).""

🔗https://t.co/B37raDywYt
Please like

CHA EUNWOO PRINCE OF DIOR
#차은우_FOR_DIOR
#차은우 #ChaEunWoo #チャウヌ #车银优 #ชาอึนอู #ASTRO #Dior #DiorBeauty #디올뷰티 #DiorMen @Dior https://t.co/yNKFsfWbOw",1560653494528671740,"2022-08-19T15:42:43","en","34"
"""He's finally coming home 
Never seen such a big crowd""
 #Finallycoming

🔗https://t.co/yQzcVPa2Sf
Please like

CHA EUNWOO PRINCE OF DIOR
#차은우_FOR_DIOR
#차은우 #ChaEunWoo #チャウヌ #车银优 #ชาอึนอู #ASTRO #Dior #DiorBeauty #디올뷰티 #DiorMen @Dior https://t.co/9KVGrJJBNF",1560658130992001020,"2022-08-19T16:01:08","en","34"
"The Dior Prince and the King of millions of hearts is on his way to conquer more hearts ❤💜
 
#차은우 #CHAEUNWOO
#DiorBeauty #Dior @Dior https://t.co/8XUIVyzgsJ",1560485725446946820,"2022-08-19T04:36:04","en","34"
"oigan la frase CHA EUNWOO PRINCE OF DIOR es tendencia 25 a nivel mundial

#차은우_FOR_DIOR
#차은우 #CHAEUNWOO @Dior https://t.co/kfktwwA0Ko",1560510893477097470,"2022-08-19T06:16:04","en","34"
"[IG Story] sooyaaa__:

“@dior 💕”
“@cartier ❤️”

🔗 https://t.co/UoxxsvfSab
🔗 https://t.co/tPYCwLwtIC

블랙핑크 지수 #BLACKPINK #블랙핑크 #JISOO #지수 #블랙핑크지수 @BLACKPINK https://t.co/vni4MYkug6",1560663296092409860,"2022-08-19T16:21:40","en","34"
"The main character of the event 

CHA EUNWOO PRINCE OF DIOR
#차은우_FOR_DIOR
#차은우 #ChaEunWoo #Dior #DiorBeauty #디올뷰티 #DiorMen @Dior https://t.co/zUWgn9bZty",1560499297141096450,"2022-08-19T05:29:59","en","34"
"📸NEW: Jennifer Lawrence for @Dior https://t.co/bLtro7kej7",1560470208321830910,"2022-08-19T03:34:24","en","34"
"#JISOO Instagram story update
@.sooyaaa__   

@Dior @Cartier 

#지수 #BLACKPINK #BORNPINK #PINKVENOM #블랙핑크지수 https://t.co/Oou03StkHH",1560557734918885380,"2022-08-19T09:22:12","en","34"
"Dior x Gran Turismo 7 Collab🚀 

The @LouisVuitton-owned #luxury house is partnering with Gran Turismo 7 (GT7) to bring Dior’s designs into the virtual world — the first virtual clothing project for @Dior.🔥

The designs will be available in-game from 25 August.

#web3 #fashion https://t.co/9iYWXOYvod",1560480220637204480,"2022-08-19T04:14:11","en","34"
"I surrender…🧎🏼‍♀️

CHA EUNWOO PRINCE OF DIOR 
#차은우_FOR_DIOR
#CHAEUNWOO #차은우
#DiorBeauty #Dior @Dior https://t.co/p6JbadGVx4",1560579643178090500,"2022-08-19T10:49:15","en","34"
"🪄she looks radiant! Unreal! I’m so excited for the new content &amp; can’t wait for more!!
#JenniferLawrence for @dior 2022 https://t.co/VCaQfpbS0T",1560555805916954620,"2022-08-19T09:14:32","en","34"
"Everyone at The Hyundai Seoul going to Dior Store to see The Cha Eunwoo 😎😎
I like the wizard part 😛😛..
Truly magical!! He is a Prince.
CHA EUNWOO PRINCE OF DIOR
#차은우_FOR_DIOR
#차은우 #ChaEunWoo #Dior #DiorBeauty #디올뷰티 #DiorMen @Dior https://t.co/WKjj2ux8EZ https://t.co/oqrZKTra3e",1560547973649825790,"2022-08-19T08:43:25","en","34"
"CHA EUNWOO PRINCE OF DIOR
#차은우_FOR_DIOR
#차은우 #チャウヌ #ChaEunWoo
#Dior #DiorBeauty #디올뷰티 #DiorMen @Dior

Crd pic https://t.co/5gSjFgEqoH",1560511373032898560,"2022-08-19T06:17:58","en","34"
"Popular makeup brands at @Sephora in 2022 💄 ft. @CTilburyMakeup @Dior @fentybeauty @hauslabs @HourglassMakeup @iliabeauty @KosasCosmetics @MakeupByMario @milkmakeup @NARSCosmetics @rarebeauty and more! https://t.co/KQ2N8EJORR https://t.co/LTL2WCskyj",1560416297841819650,"2022-08-19T00:00:11","en","34"
"I need compare #CHAEUNWOO as a king and vision of paradise at any time. He has the power to make any day more brillant!So unforgetable man!Keep shinning✨️✨️ my darling! 
CHA EUNWOO PRINCE OF DIOR 
#차은우 #CHAEUNWOO
#DiorBeauty #Dior @Dior
#차은우_FOR_DIOR
#EUNWOO @offclASTRO https://t.co/1FPlDjRf1p",1560622423783120900,"2022-08-19T13:39:15","en","34"
"My Yacht Shorts 😁
 Created by Headshot 
8/19/2022 7:07am pst 10:07am est
 Combination of inner lining Polyurethane, Polyester with Silk Waist Strings  💙💙💙💙
SkimsByMen Concept #1 
Any Partnerships Inquiry? 
DM's Open 
@skims 
@KimKardashian 
@Dior 
@TommyHilfiger https://t.co/Eb5aTavjrK",1560630906993315840,"2022-08-19T14:12:58","en","34"
"#CHAEUNWOO looks so regal like a Prince that he is! 
This man never fails to impress anyone with whatever you put him on 
CHA EUNWOO PRINCE OF DIOR
#차은우_FOR_DIOR

@dior Homme fall/winter 2022 https://t.co/P1HWWQiIFx",1560507618581532670,"2022-08-19T06:03:03","en","34"
"My #dragqueen outfit for #Halloween 2019. All made by myself as DF. Dreaming about being a #fashiondesigner I decided to be #fashion mummy. Inspired by John Galliano for @Dior https://t.co/j85Ys0yTtl",1560659810869055490,"2022-08-19T16:07:49","en","34"
"Thank u so much to @Cartier @Dior  for loving my Chu

#JISOO #jisoopinkvenom #JISSO #jisooblackpink #Kimjisoo #PINKVENOM https://t.co/5AH0XSFCbn",1560655827916058620,"2022-08-19T15:51:59","en","34"
"concept art @Dior 

Blending different materials and trying out different techniques. Perfume model from @TurboSquid 

#cinema4d #octane #concept #3D #dior #product #3dart https://t.co/fAKrqiSBMh",1560739994595397630,"2022-08-19T21:26:26","en","34"
"BLACKPINK GOBAL AMBASSADORS
@CELINE @DIOR @CHANEL @YSL https://t.co/R0UPbc0Jfc",1560447581527781380,"2022-08-19T02:04:29","en","34"
"CHA EUNWOO PRINCE OF DIOR 
#차은우 #CHAEUNWOO
#DiorBeauty #Dior @Dior
#차은우_FOR_DIOR
#eunwoo https://t.co/Ef05nnuCXj",1560519079559036930,"2022-08-19T06:48:36","en","34"
"#JISOOxDiorBeauty 
#PINKVENOM 
#DiorGlobalAmbassadorjisoo
@Dior jisooo nailed it🔥🔥🔥🔥 https://t.co/duOgx0JnlJ",1560576548213649410,"2022-08-19T10:36:57","en","34"
"Best GA of @Dior and @Cartier JISOO
#JISOO https://t.co/sFyL7bGomm",1560560593077055490,"2022-08-19T09:33:33","en","34"
"LA SONRISAAA QUE ME ACELERA EL CORAZÓN 

CHA EUNWOO PRINCE OF DIOR 
#차은우 #CHAEUNWOO
#DiorBeauty #Dior @Dior https://t.co/OgJtGj6yjc",1560484647338909700,"2022-08-19T04:31:46","en","34"
"📍Dailyfashion News IG Update

#ChaEunwoo real-life 'last photo' report.
""A person who giver a joy with one face"" 

🔗https://t.co/EADYVQG8Ou
Please like

CHA EUNWOO PRINCE OF DIOR
#차은우_FOR_DIOR
#차은우 #チャウヌ #车银优 #ชาอึนอู  #Dior #DiorBeauty #디올뷰티 #DiorMen @Dior https://t.co/oUQDYbbZmN",1560891836948185090,"2022-08-20T07:29:48","en","34"
"""Endorphins went around like crazy I have no regrets.
He was so handsome, he didn't look like a https://t.co/N0BWPAj36m a mannequin.""

Like, comment &amp; share
🔗https://t.co/MmjIAdAtql

CHA EUNWOO PRINCE OF DIOR
#차은우_FOR_DIOR
#차은우 #Dior #DiorBeauty #디올뷰티 #DiorMen @Dior https://t.co/ktNhJXs0bO",1561117327722442750,"2022-08-20T22:25:49","en","34"
"📍Idol Issue IG Update

#ChaEunWoo, are you for real? Did you make eye contact?

Like, comment &amp; share
🔗https://t.co/x5c8lnd4q7

CHA EUNWOO PRINCE OF DIOR
#차은우_FOR_DIOR
#차은우 #チャウヌ #车银优 #ชาอึนอู  #Dior #DiorBeauty #디올뷰티 #DiorMen @Dior https://t.co/DslQiD4Be9",1560950406720925700,"2022-08-20T11:22:32","en","34"
"Hey all 🤘🏻 part 2 of the @dior concept. This time a close up of the ‘Toile de Jouy’ pattern! 

#dior #3D #c4d #octane #3Dartist https://t.co/kNIVE0FQZu",1561097741178384380,"2022-08-20T21:07:59","en","34"
"Goddess Jisoo all up in here wrecking my bias 🔥🥵 Damn, girl came to murder wearing @Dior! 

#BLACKPINK #PINKVENOM #jisoopinkvenom #JISOO #JISOOxDiorBeauty https://t.co/19slj0LeVV",1560797313643479040,"2022-08-20T01:14:12","en","34"
"It turns out that Dior's design is plagiarizing Chinese culture. 
@Dior https://t.co/qQTtVI0wMf https://t.co/WgluuOTbsu",1561000025366429700,"2022-08-20T14:39:42","en","34"
